id,tournament_id
400599328,NA
400599327,NA
400599326,NA
400599325,NA
400597564,NA
400597563,NA
400603472,NA
400602014,NA
400602013,NA
400602012,NA
400599170,NA
400599172,NA
400599171,NA
400599169,NA
400594994,NA
400595057,NA
400596762,NA
400590555,NA
400590556,NA
400590554,NA
400590147,NA
400588319,NA
400589888,NA
400589887,NA
400593181,NA
400593180,NA
400596765,NA
400598983,NA
400594957,NA
400594922,NA
400594901,NA
400592908,NA
400589889,NA
400589886,NA
400593178,NA
400595026,NA
400595011,NA
400596764,NA
400592909,NA
400601356,NA
400601355,NA
400601353,NA
400598986,NA
400598982,NA
400596763,NA
400593179,NA
400592912,NA
400592910,NA
400592907,NA
400592906,NA
400592632,NA
400592631,NA
400588318,NA
400596766,NA
400593176,NA
400601354,NA
400598985,NA
400598984,NA
400593177,NA
400592911,NA
400592435,NA
400590146,NA
400588317,NA
400588315,NA
400588316,NA
400596952,NA
400596951,NA
400590714,NA
400602201,NA
400592433,NA
400592431,NA
400597261,NA
400588947,NA
400602900,NA
400602236,NA
400597260,NA
400590149,NA
400590553,NA
400602897,NA
400602899,NA
400602898,NA
400602088,NA
400602058,NA
400602011,NA
400590552,NA
400590151,NA
400590148,NA
400603471,NA
400602187,NA
400602169,NA
400601911,NA
400601194,NA
400599163,NA
400597089,NA
400597088,NA
400597087,NA
400592133,NA
400592132,NA
400592131,NA
400590715,NA
400590150,NA
400601910,NA
400599324,NA
400598778,NA
400592434,NA
400603458,NA
400602010,NA
400602009,NA
400601909,NA
400601592,NA
400601216,NA
400601181,NA
400601121,NA
400601104,NA
400599168,NA
400599167,NA
400598777,NA
400597557,NA
400597258,NA
400597090,NA
400597086,NA
400596949,NA
400596948,NA
400596947,NA
400590713,NA
400590712,NA
400590551,NA
400602105,NA
400602073,NA
400601908,NA
400601907,NA
400601906,NA
400598775,NA
400597560,NA
400597556,NA
400597259,NA
400596950,NA
400592432,NA
400592130,NA
400586651,NA
400586649,NA
400586648,NA
400598776,NA
400586650,NA
400597558,NA
400595884,NA
400601927,NA
400601745,NA
400601631,NA
400599323,NA
400599166,NA
400599165,NA
400599164,NA
400597559,NA
400596760,NA
400595883,NA
400594842,NA
400594841,NA
400594840,NA
400594838,NA
400594837,NA
400593175,NA
400592630,NA
400592629,NA
400592628,NA
400588945,NA
400592129,NA
400597262,NA
400602040,NA
400601574,NA
400599322,NA
400599321,NA
400599320,NA
400595885,NA
400594839,NA
400592128,NA
400590145,NA
400588946,NA
400596761,NA
400588948,NA
400590550,NA
400588314,NA
400589881,NA
400590549,NA
400589885,NA
400589884,NA
400589883,NA
400589882,NA
400602896,NA
400602895,NA
400602894,NA
400602893,NA
400602265,NA
400598981,NA
400598980,NA
400595882,NA
400592627,NA
400588313,NA
400588312,NA
400588311,NA
400590143,NA
400602256,NA
400602235,NA
400602186,NA
400602168,NA
400597085,NA
400590547,NA
400594977,NA
400590545,NA
400590548,NA
400602749,NA
400597084,NA
400597083,NA
400597082,NA
400596946,NA
400596945,NA
400594939,NA
400590711,NA
400590710,NA
400590546,NA
400602725,NA
400595036,NA
400594921,NA
400596756,NA
400596759,NA
400603508,NA
400592127,NA
400592126,NA
400590142,NA
400586647,NA
400586646,NA
400586645,NA
400586644,NA
400592125,NA
400592124,NA
400595025,NA
400593173,NA
400596757,NA
400593170,NA
400593171,NA
400593168,NA
400593169,NA
400592903,NA
400593174,NA
400601352,NA
400601351,NA
400601350,NA
400601349,NA
400598979,NA
400598978,NA
400598774,NA
400598773,NA
400596758,NA
400595010,NA
400594900,NA
400593172,NA
400592905,NA
400592904,NA
400592626,NA
400592625,NA
400592624,NA
400590144,NA
400590141,NA
400602151,NA
400602057,NA
400602129,NA
400602072,NA
400590140,NA
400602039,NA
400592623,NA
400590139,NA
400601215,NA
400601180,NA
400601139,NA
400601103,NA
400601120,NA
400598772,NA
400592429,NA
400601905,NA
400598771,NA
400597555,NA
400597257,NA
400596755,NA
400594834,NA
400592430,NA
400592428,NA
400592122,NA
400588942,NA
400588943,NA
400760038,NA
400601904,NA
400601903,NA
400601902,NA
400597256,NA
400597255,NA
400597254,NA
400597253,NA
400594835,NA
400594833,NA
400594832,NA
400594831,NA
400592902,NA
400592901,NA
400592900,NA
400592899,NA
400588944,NA
400588941,NA
400594836,NA
400596753,NA
400597554,NA
400592427,NA
400592426,NA
400755818,NA
400601937,NA
400601630,NA
400601610,NA
400601591,NA
400601573,NA
400599161,NA
400597553,NA
400597552,NA
400596754,NA
400592622,NA
400595047,NA
400597551,NA
400593167,NA
400596752,NA
400594993,NA
400595881,NA
400599319,NA
400599318,NA
400599317,NA
400599316,NA
400599315,NA
400595880,NA
400595879,NA
400595878,NA
400592621,NA
400603457,NA
400602008,NA
400602007,NA
400599160,NA
400602006,NA
400599159,NA
400599157,NA
400599156,NA
400763094,NA
400599158,NA
400762928,NA
400590543,NA
400589877,NA
400594956,NA
400590541,NA
400601348,NA
400596750,NA
400590544,NA
400590540,NA
400590539,NA
400589880,NA
400589879,NA
400594899,NA
400593166,NA
400598973,NA
400590136,NA
400589878,NA
400588309,NA
400590542,NA
400596751,NA
400598977,NA
400598976,NA
400598975,NA
400598974,NA
400595035,NA
400594938,NA
400594920,NA
400593165,NA
400592898,NA
400592896,NA
400592618,NA
400588310,NA
400588308,NA
400593162,NA
400602892,NA
400601347,NA
400593163,NA
400592897,NA
400592620,NA
400592619,NA
400588307,NA
400588306,NA
400593161,NA
400593164,NA
400597550,NA
400602249,NA
400597081,NA
400592421,NA
400592894,NA
400592423,NA
400592422,NA
400596747,NA
400602891,NA
400602200,NA
400602185,NA
400601119,NA
400588939,NA
400602005,NA
400601901,NA
400602890,NA
400602889,NA
400602118,NA
400594830,NA
400592120,NA
400586643,NA
400586642,NA
400603005,NA
400602213,NA
400601233,NA
400601207,NA
400601179,NA
400597080,NA
400597079,NA
400597078,NA
400597077,NA
400596942,NA
400596941,NA
400594826,NA
400594825,NA
400592121,NA
400592119,NA
400592118,NA
400590135,NA
400590134,NA
400588937,NA
400602087,NA
400599314,NA
400592424,NA
400602071,NA
400603456,NA
400602004,NA
400602003,NA
400602002,NA
400601899,NA
400601102,NA
400599155,NA
400599153,NA
400599150,NA
400597251,NA
400596944,NA
400596943,NA
400596940,NA
400590709,NA
400590707,NA
400597549,NA
400595877,NA
400602724,NA
400602056,NA
400601898,NA
400597548,NA
400597546,NA
400592117,NA
400592116,NA
400590708,NA
400590706,NA
400590138,NA
400590132,NA
400586641,NA
400598769,NA
400590133,NA
400588938,NA
400592893,NA
400601926,NA
400601897,NA
400601758,NA
400601346,NA
400601345,NA
400599313,NA
400599154,NA
400599152,NA
400599151,NA
400598770,NA
400598768,NA
400598767,NA
400597249,NA
400596748,NA
400596746,NA
400595876,NA
400595875,NA
400595874,NA
400594829,NA
400594827,NA
400592895,NA
400592617,NA
400588940,NA
400586640,NA
400597547,NA
400597250,NA
400601900,NA
400601744,NA
400601609,NA
400599312,NA
400599311,NA
400599310,NA
400597252,NA
400597248,NA
400594828,NA
400592892,NA
400590137,NA
400596749,NA
400602038,NA
400601572,NA
400592616,NA
400592425,NA
400590536,NA
400590537,NA
400590535,NA
400590538,NA
400590534,NA
400589876,NA
400589874,NA
400588305,NA
400589875,NA
400589873,NA
400589872,NA
400602888,NA
400602887,NA
400602885,NA
400592613,NA
400588304,NA
400588303,NA
400588302,NA
400602886,NA
400592615,NA
400592614,NA
400602184,NA
400602229,NA
400602199,NA
400602166,NA
400597075,NA
400597074,NA
400597073,NA
400594919,NA
400596745,NA
400602750,NA
400597076,NA
400596938,NA
400596937,NA
400596936,NA
400596935,NA
400594937,NA
400590705,NA
400590703,NA
400598766,NA
400598765,NA
400596939,NA
400594976,NA
400592115,NA
400592114,NA
400592113,NA
400590704,NA
400590702,NA
400590131,NA
400590129,NA
400586639,NA
400590128,NA
400588933,NA
400593154,NA
400594898,NA
400593156,NA
400593160,NA
400594992,NA
400593155,NA
400588936,NA
400598972,NA
400593157,NA
400598971,NA
400598970,NA
400598969,NA
400594955,NA
400593159,NA
400593158,NA
400592891,NA
400592612,NA
400590127,NA
400590126,NA
400588935,NA
400588934,NA
400586638,NA
400602055,NA
400602117,NA
400602037,NA
400763095,NA
400602104,NA
400602086,NA
400590130,NA
400592611,NA
400590533,NA
400601245,NA
400601206,NA
400601193,NA
400601118,NA
400586636,NA
400592419,NA
400596743,NA
400762927,NA
400601138,NA
400592890,NA
400592418,NA
400592112,NA
400592111,NA
400586637,NA
400601896,NA
400597246,NA
400592888,NA
400601344,NA
400601343,NA
400601342,NA
400601341,NA
400598764,NA
400598763,NA
400597545,NA
400597544,NA
400597247,NA
400597245,NA
400597244,NA
400597243,NA
400596744,NA
400594823,NA
400594822,NA
400594821,NA
400592889,NA
400592887,NA
400592886,NA
400592885,NA
400592420,NA
400592110,NA
400601894,NA
400601893,NA
400601895,NA
400594824,NA
400592416,NA
400596741,NA
400592417,NA
400597542,NA
400597541,NA
400596742,NA
400601932,NA
400601629,NA
400601590,NA
400601571,NA
400597543,NA
400596740,NA
400762918,NA
400760039,NA
400601608,NA
400593153,NA
400590701,NA
400596739,NA
400594897,NA
400595871,NA
400599309,NA
400599308,NA
400599307,NA
400599306,NA
400595873,NA
400595872,NA
400762814,NA
400603476,NA
400602001,NA
400599149,NA
400595870,NA
400599148,NA
400599146,NA
400599145,NA
400599147,NA
400602000,NA
400601999,NA
400599305,NA
400590531,NA
400589871,NA
400590530,NA
400590529,NA
400590532,NA
400596737,NA
400592415,NA
400594954,NA
400588297,NA
400594991,NA
400596736,NA
400595034,NA
400593152,NA
400589870,NA
400589869,NA
400588301,NA
400589868,NA
400588300,NA
400590528,NA
400592884,NA
400593149,NA
400597540,NA
400601340,NA
400598967,NA
400598966,NA
400598965,NA
400597242,NA
400596738,NA
400594918,NA
400593151,NA
400592883,NA
400592609,NA
400592608,NA
400592414,NA
400592109,NA
400590527,NA
400588299,NA
400593150,NA
400593148,NA
400593147,NA
400598968,NA
400598964,NA
400592610,NA
400592607,NA
400588298,NA
400595046,NA
400592882,NA
400602234,NA
400596930,NA
400592413,NA
400592412,NA
400602884,NA
400602883,NA
400602228,NA
400592606,NA
400590700,NA
400590121,NA
400588932,NA
400601892,NA
400602882,NA
400601998,NA
400601891,NA
400590120,NA
400602212,NA
400602183,NA
400601890,NA
400601889,NA
400601607,NA
400601244,NA
400597539,NA
400597072,NA
400597070,NA
400597068,NA
400596934,NA
400596929,NA
400592108,NA
400590124,NA
400590122,NA
400601888,NA
400599303,NA
400597538,NA
400603475,NA
400602881,NA
400602293,NA
400602054,NA
400601997,NA
400601996,NA
400601192,NA
400601137,NA
400601117,NA
400601101,NA
400599302,NA
400599301,NA
400599144,NA
400599142,NA
400598762,NA
400597240,NA
400597071,NA
400596933,NA
400596932,NA
400596931,NA
400592879,NA
400592411,NA
400590698,NA
400590697,NA
400602139,NA
400595868,NA
400602116,NA
400602103,NA
400601995,NA
400601757,NA
400598759,NA
400597069,NA
400590699,NA
400590119,NA
400586635,NA
400586634,NA
400586633,NA
400602291,NA
400601628,NA
400601339,NA
400601338,NA
400599143,NA
400599141,NA
400599140,NA
400599139,NA
400598761,NA
400598760,NA
400597537,NA
400597536,NA
400597239,NA
400597238,NA
400595867,NA
400595866,NA
400594820,NA
400594818,NA
400594816,NA
400594815,NA
400592880,NA
400592107,NA
400592106,NA
400592105,NA
400590125,NA
400590123,NA
400588930,NA
400588929,NA
400602036,NA
400601743,NA
400601570,NA
400601337,NA
400599304,NA
400599300,NA
400595869,NA
400594819,NA
400592878,NA
400588931,NA
400602296,NA
400594817,NA
400592881,NA
400597241,NA
400590522,NA
400590523,NA
400590526,NA
400590525,NA
400590524,NA
400588296,NA
400589866,NA
400589867,NA
400589865,NA
400589864,NA
400588295,NA
400588294,NA
400586632,NA
400589863,NA
400602880,NA
400602879,NA
400602878,NA
400602877,NA
400598962,NA
400592605,NA
400588293,NA
400592604,NA
400598963,NA
400590521,NA
400602609,NA
400602227,NA
400602211,NA
400602198,NA
400602165,NA
400597067,NA
400597066,NA
400597065,NA
400596927,NA
400590696,NA
400590695,NA
400602289,NA
400594917,NA
400602610,NA
400597064,NA
400596928,NA
400596926,NA
400594896,NA
400602722,NA
400601887,NA
400598758,NA
400598757,NA
400592104,NA
400592103,NA
400592100,NA
400590117,NA
400590114,NA
400586631,NA
400592102,NA
400592099,NA
400595009,NA
400595056,NA
400593140,NA
400593146,NA
400594990,NA
400593143,NA
400593144,NA
400594953,NA
400598961,NA
400593145,NA
400593142,NA
400593141,NA
400592603,NA
400592602,NA
400592101,NA
400590118,NA
400590116,NA
400590115,NA
400588928,NA
400588927,NA
400588926,NA
400588925,NA
400602146,NA
400602138,NA
400602115,NA
400602070,NA
400601886,NA
400590113,NA
400602999,NA
400602035,NA
400592601,NA
400598960,NA
400601178,NA
400601191,NA
400601232,NA
400601136,NA
400601100,NA
400586628,NA
400590694,NA
400592408,NA
400592875,NA
400602288,NA
400598756,NA
400597535,NA
400594814,NA
400592410,NA
400592409,NA
400592407,NA
400586630,NA
400601885,NA
400597237,NA
400760383,NA
400602295,NA
400602290,NA
400601336,NA
400601335,NA
400601333,NA
400599138,NA
400597236,NA
400597235,NA
400597234,NA
400597233,NA
400594813,NA
400594812,NA
400594811,NA
400594810,NA
400594809,NA
400592877,NA
400592876,NA
400592873,NA
400592600,NA
400586629,NA
400601884,NA
400598755,NA
400601334,NA
400592874,NA
400596731,NA
400597531,NA
400597534,NA
400597533,NA
400755855,NA
400601934,NA
400601742,NA
400601627,NA
400601589,NA
400601569,NA
400597532,NA
400596730,NA
400592406,NA
400595045,NA
400594916,NA
400599298,NA
400599297,NA
400599296,NA
400599295,NA
400595865,NA
400595864,NA
400595863,NA
400603470,NA
400601994,NA
400601993,NA
400601992,NA
400595862,NA
400599134,NA
400599133,NA
400599137,NA
400599136,NA
400599135,NA
400599299,NA
400592599,NA
400590519,NA
400590517,NA
400590518,NA
400594895,NA
400590520,NA
400588292,NA
400586627,NA
400596727,NA
400590515,NA
400589862,NA
400589858,NA
400595024,NA
400596725,NA
400596723,NA
400594936,NA
400590516,NA
400589861,NA
400589860,NA
400589859,NA
400586626,NA
400586625,NA
400592405,NA
400594952,NA
400593136,NA
400593135,NA
400593139,NA
400596728,NA
400593137,NA
400601332,NA
400598959,NA
400598957,NA
400598956,NA
400598955,NA
400596729,NA
400596726,NA
400596724,NA
400593138,NA
400592871,NA
400592870,NA
400592404,NA
400588291,NA
400588290,NA
400588289,NA
400593134,NA
400594989,NA
400593133,NA
400598958,NA
400592872,NA
400588288,NA
400592869,NA
400590106,NA
400602248,NA
400596919,NA
400602197,NA
400592403,NA
400590691,NA
400602876,NA
400602233,NA
400601606,NA
400601588,NA
400601190,NA
400601135,NA
400597528,NA
400594806,NA
400592402,NA
400590112,NA
400590111,NA
400601991,NA
400601883,NA
400602874,NA
400602875,NA
400602873,NA
400594805,NA
400592095,NA
400601879,NA
400601882,NA
400603469,NA
400603004,NA
400602164,NA
400601331,NA
400601116,NA
400597063,NA
400597062,NA
400597061,NA
400597060,NA
400596923,NA
400596920,NA
400592098,NA
400590693,NA
400590110,NA
400590109,NA
400602085,NA
400601881,NA
400597231,NA
400602114,NA
400603455,NA
400602053,NA
400601990,NA
400601989,NA
400601880,NA
400601205,NA
400601099,NA
400599132,NA
400599131,NA
400599128,NA
400597059,NA
400596924,NA
400596922,NA
400590692,NA
400590108,NA
400588923,NA
400597527,NA
400592867,NA
400602102,NA
400601756,NA
400597526,NA
400596921,NA
400595861,NA
400592401,NA
400592097,NA
400592094,NA
400590690,NA
400590107,NA
400586624,NA
400597232,NA
400602264,NA
400601925,NA
400601919,NA
400601330,NA
400599294,NA
400599293,NA
400599130,NA
400599129,NA
400599127,NA
400598754,NA
400598753,NA
400598752,NA
400597529,NA
400597230,NA
400597229,NA
400597228,NA
400595860,NA
400595859,NA
400594808,NA
400594807,NA
400594803,NA
400592868,NA
400592598,NA
400592597,NA
400592594,NA
400592093,NA
400588921,NA
400594804,NA
400602034,NA
400601329,NA
400599292,NA
400599291,NA
400599290,NA
400592866,NA
400592596,NA
400592595,NA
400592096,NA
400588922,NA
400597530,NA
400588924,NA
400590511,NA
400590512,NA
400590514,NA
400590510,NA
400590513,NA
400589857,NA
400590509,NA
400589856,NA
400589855,NA
400588287,NA
400586623,NA
400586622,NA
400589854,NA
400602870,NA
400602872,NA
400602871,NA
400602869,NA
400598954,NA
400598953,NA
400588286,NA
400588285,NA
400598751,NA
400588284,NA
400602210,NA
400602196,NA
400602163,NA
400597057,NA
400596915,NA
400595033,NA
400597058,NA
400597056,NA
400597055,NA
400596917,NA
400596916,NA
400596719,NA
400590689,NA
400590687,NA
400590686,NA
400590105,NA
400596718,NA
400596918,NA
400595072,NA
400592092,NA
400592091,NA
400592090,NA
400590688,NA
400590104,NA
400590103,NA
400592089,NA
400590102,NA
400594975,NA
400593127,NA
400596720,NA
400593128,NA
400593129,NA
400596721,NA
400602182,NA
400601918,NA
400601741,NA
400601587,NA
400601568,NA
400598952,NA
400598951,NA
400598750,NA
400596722,NA
400596717,NA
400594935,NA
400593132,NA
400593131,NA
400593130,NA
400592865,NA
400592863,NA
400592593,NA
400592591,NA
400590101,NA
400590100,NA
400602052,NA
400602069,NA
400602033,NA
400601878,NA
400601877,NA
400602084,NA
400592592,NA
400598749,NA
400592864,NA
400601605,NA
400592590,NA
400592589,NA
400601177,NA
400601204,NA
400601189,NA
400601115,NA
400586620,NA
400592398,NA
400601876,NA
400601134,NA
400598748,NA
400594802,NA
400592400,NA
400592086,NA
400586621,NA
400592396,NA
400601328,NA
400601327,NA
400601326,NA
400601325,NA
400597227,NA
400597226,NA
400597225,NA
400597224,NA
400597223,NA
400594801,NA
400594800,NA
400594799,NA
400594798,NA
400592862,NA
400592861,NA
400592860,NA
400592397,NA
400592088,NA
400602137,NA
400601875,NA
400598747,NA
400597525,NA
400592399,NA
400597521,NA
400597522,NA
400760034,NA
400597524,NA
400597523,NA
400599124,NA
400590507,NA
400590508,NA
400596715,NA
400590506,NA
400590505,NA
400593125,NA
400593126,NA
400601755,NA
400601626,NA
400601604,NA
400601586,NA
400601567,NA
400599289,NA
400599288,NA
400595858,NA
400595855,NA
400595008,NA
400599286,NA
400603474,NA
400601988,NA
400601987,NA
400601986,NA
400596716,NA
400595857,NA
400599122,NA
400599121,NA
400599287,NA
400599123,NA
400595856,NA
400599285,NA
400595044,NA
400596713,NA
400594951,NA
400589851,NA
400595023,NA
400590504,NA
400594934,NA
400596711,NA
400596712,NA
400596710,NA
400590093,NA
400589853,NA
400588283,NA
400588282,NA
400589852,NA
400589850,NA
400588280,NA
400597520,NA
400592395,NA
400593122,NA
400592393,NA
400601324,NA
400601323,NA
400598950,NA
400598948,NA
400594894,NA
400593124,NA
400593123,NA
400592588,NA
400592587,NA
400592586,NA
400588281,NA
400589849,NA
400593120,NA
400594974,NA
400592394,NA
400602866,NA
400601322,NA
400601321,NA
400598949,NA
400598947,NA
400593121,NA
400590503,NA
400588279,NA
400596714,NA
400602247,NA
400602232,NA
400598746,NA
400596914,NA
400602181,NA
400601188,NA
400592856,NA
400592392,NA
400590682,NA
400588919,NA
400601985,NA
400601874,NA
400602868,NA
400602867,NA
400602865,NA
400602145,NA
400601873,NA
400590094,NA
400590502,NA
400601872,NA
400592085,NA
400590501,NA
400586616,NA
400602162,NA
400601871,NA
400601203,NA
400601133,NA
400597054,NA
400597052,NA
400597051,NA
400597050,NA
400596909,NA
400592084,NA
400592083,NA
400592082,NA
400590095,NA
400588917,NA
400602051,NA
400601984,NA
400601983,NA
400601981,NA
400601231,NA
400601098,NA
400599119,NA
400599115,NA
400599114,NA
400597519,NA
400597221,NA
400596913,NA
400596912,NA
400596911,NA
400596910,NA
400595852,NA
400594794,NA
400592584,NA
400592391,NA
400590500,NA
400590499,NA
